ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Brands,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Meta: _yoast_wpseo_metadesc
,simple,F03253,WPC Indoor Wall Panels Celestia Series - Rose Gold,1,,visible,,,,,taxable,,1,306,3,0,0,,,,,1,,,1529.5,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F03276,WPC Indoor Wall Panels Celestia Series - White Matt,1,,visible,,,,,taxable,,1,144,3,0,0,,,,,1,,,1529.5,"All Products, Homeware, Homeware > Decor",,,,,,,,,,,,,Impulse,,,,,
,simple,F02863,WPC Indoor Wall Panels Celestia Series - Metal Grey,1,,visible,,,,,taxable,,1,3,3,0,0,,,,,1,,,1529.5,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F03251,WPC Indoor Wall Panels Celestia Series - Silver,1,,visible,,,,,taxable,,1,133,3,0,0,,,,,1,,,1529.5,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F03252,WPC Indoor Wall Panels Celestia Series - Champagne Gold,1,,visible,,,,,taxable,,1,145,3,0,0,,,,,1,,,1529.5,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F03543,Casablanca Indoor Wall Panel - Grey Smoke,1,,visible,,,,,taxable,,1,19,3,0,0,,,,,1,,,2281.37,"All Products, Hardware",,,,,,,,,,,,,Casablanca,,,,,
,simple,F03545,Casablanca Indoor Wall Panel - Mocha,1,,visible,,,,,taxable,,1,14,3,0,0,,,,,1,,,2281.37,"All Products, Hardware",,,,,,,,,,,,,Casablanca,,,,,
,simple,F03542,Casablanca Indoor Wall Panel - Cas-Gold,1,,visible,,,,,taxable,,1,20,3,0,0,,,,,1,,,2281.37,"All Products, Hardware",,,,,,,,,,,,,Casablanca,,,,,
,simple,F03544,Casablanca Indoor Wall Panel - Angel,1,,visible,,,,,taxable,,1,27,3,0,0,,,,,1,,,2281.37,"All Products, Hardware",,,,,,,,,,,,,Casablanca,,,,,
,simple,F03580,Monte Carlo Indoor Wall Panel Natural 2.9M*16CM,1,,visible,,,,,taxable,,1,14,3,0,0,,,,,1,,,4443.6,"All Products, Hardware",,,,,,,,,,,,,Monte Carlo,,,,,
